date,text,c2,c3,c4,c5,c6,c7
1/31/2019 23:59,RT : گر ز آزردنِ من هست غرض مردنِ منمردم،آزار مکش از پیِ آزردنِ من#وحشی_بافقی,1,0,146,11681,6332,52947
1/31/2019 23:59,فیبسبوک چند صد حساب کاربری، گروه و صفحه که بطور هماهنگ شده از ایران کنترل میشدند و عملکرد نامتعارف داشتند ، مسدود کرد.توییتر هم بعد از فیسبوک اعلاک کرد 2617 اکانت که از طریق روسیه و ایران و ونزوئلا هدایت میشدند و قصد اثر گذاری روی انتخابات آمریکا را داشتند ، بسته است. ,1,1,147,140,79,2944
1/31/2019 23:59, تکذیب می‌کنممن زیرمزندگی بد میگاد 😑,0,1,148,526,241,1318
1/31/2019 23:59,مرد گنده جورابتون نده خانومت يا مادرت بشوره، خودت بشور,0,13,149,64,187,1145
1/31/2019 23:59,RT : شاهي  كه شب و روز براي ابادي اين وطن تلاش ميكرد و تنها خواستش از مردمش اين بود كه ؛ همه به ايران فكر كنند ، رو با نهايت ن…,6,0,150,1778,4991,11767
1/31/2019 23:59, چی خب؟😕,0,0,151,2006,852,6714
1/31/2019 23:59, رژیم جنگ افروز آخوندها بانک دار تروریسم در جهان میباشد  و نیات شوم  بنیادگرایی را در منقطه گسترش دادند. #چهل_سال_دیکتاتوری #چهل_سال_سرکوب #چهل_سال ,0,1,152,701,833,8334
1/31/2019 23:59, :)) زنده ست بنده خدا؟,0,1,153,40,33,216
1/31/2019 23:59, میثاق خان متاسفانه نمیشه بغل کرد ولی باهاش میشه زد=)) :|,0,1,154,126,39,6979
1/31/2019 23:59, اخرین فیلم گاسپار نوئه رو ببین،climax,0,0,155,98,81,230
1/31/2019 23:59,نسبت اندازه منِ حقیر و کوچک به اندازه این شهر، کشور، به کره زمین. نسبت زمین به ستاره ها، به کشهکشان راه شیری. به خوشه های کهکشانی... دنیای بدون من هیچ فرقی با دنیای با من ندارد.,0,0,156,10,18,9
1/31/2019 23:59,RT : اکانتم محدود شده نمیتونم کسی رو فالو کنم. ۲ روز و ۲۳ ساعت تامل کنید بک میدمفعلا که قدرت دست اوناسجر زنی عادتشونه. حتی در…,4,0,25,11,23,19
1/31/2019 23:59, به همچنین 🌹 ❤️,0,1,12,49,90,275
1/31/2019 23:59, عاقا اجازه بعد این سوال علمی میزارید ک. معلومات مارو بسنجین؟,0,1,157,264,157,738
1/31/2019 23:59,لحظه ٢ تيكه شدن هواپيماي جنگنده سوخو روسي من را به ياد اقتصاد كمونيستي و طرفداران ٢ اتيشه ان انداخت!!!!,0,0,158,5,3,38
1/31/2019 23:59,  :))))))) بله بله چشم من دقت میکنم دیگه شوخی نمیکنم😬,0,2,7,130,154,843
1/31/2019 23:59,RT : من از آقای #حدادعادل تشکر میکنم که بعد از چندسال که فقط مراسم ختم شرکت میکردن وچند ماهی یک بارتوییت مصلحت اندیشانه میز…,17,0,27,177,357,547
1/31/2019 23:59,RT : ۲عراقچی، معاون وزیر خارجه رژیم نیز بی‌درنگ با سرخوردگی گفت: امیداریم این سازوکار «ناقص نباشد» و «به مبادله کالاهایی چون غذا و…,33,0,1,1589,981,31282
1/31/2019 23:59,RT : مژده! مسابقات پنجم معماهاى بومى، نوروز ٩٨ آعاز خواهد شد. اين صفحه را دنبال كنيد و براى حل معماهاى قبل به وبسايت ما سر ب…,24,0,159,403,444,346
1/31/2019 23:59,RT : اگر خواهان پیروزی و حرکت رو به جلو هستید باید به فکر شورا باشیم.#تشکیل_شورای_انقلاب,11,0,107,47,69,1293
1/31/2019 23:59,RT : دانش آموزان شادمانه در مدرسه‌ای در تهران می‌رقصند. ۴۰ سال سرکوب شادی، موسیقی و رقص بی‌ثمر بوده است.جوانانی که تمام مدت زندگی…,21,0,160,2107,126,5023
1/31/2019 23:59, برام عجیب و کمی ناراحت کننده بود که وسط این همه اسم مستند هیچ اسمی از مستند برادران نبودجالب بود که بقیه کارهای مهدی نقویان مثل خارج از دید بود اما اسم این مستند نبودبه نظر من بهترین مستند راجع به فتنه استپیشنهاد میکنم حتما ببینیدمستند_برادران#,1,2,161,0,7,1
1/31/2019 23:59, خوبه همیشه نیمه پر لیوانو نگاه کن😄,0,1,162,6985,709,23933
1/31/2019 23:59,💢تصویر ناب از دوران پرافتخار مبارزات انقلابی مردم سرپلذهاب علیه رژیم شاهنشاهی/آزاده وجانباز مرحوم حاج عزت الله کرمی،حاج حسین اسکندری،محمد مرادی➖➖➖____✔️به کانال بازی دراز… ,0,0,163,141,3,3663
1/31/2019 23:59,هر چقدر به قیمه ها بی اعتمادم، همونقدر به فسنجونا اعتماد کامل دارم.,0,17,164,3416,209,33317
1/31/2019 23:59, اتفاقا تیم محلمون از این پچولا بهتر بازی میکنه :)),0,1,165,977,612,10428
1/31/2019 23:59, یه معلم کلاس دوم ابتدایی داشتیم دیوانه الآنم که میبینمش هنوزم بالا خونه اجاره است ظهر که میشد می‌گفت هرکس میخواد بره ناهار دوتا چوب بخوره و بره هر کی هم نمی‌خواست  نوش کنه درب کلاس را قفل میکرد روشون و می‌رفت به همین راحتی سال ۵۵,0,0,166,2,15,2
1/31/2019 23:59, ان شاالله عاقبت بخیر بشید,0,1,167,442,186,1772
1/31/2019 23:59,وقتی هدف ارزشمندی داشته باشی خستگی بی معنی میشه و سراسر مسیر زندگی برات لذت بخشه ☀️☀️☀️☀️ازادي ايران ☀️☀️☀️☀️#iranRegimeChang #Iran#FreeIran#mojahedin ⁦ #IStandWithMaryamRajavi ⁩⁦ #FreeIran ⁩⁦ #MEK ⁩⁧ #چهل_سال ⁩⁧ #مردم_ایران ⁩⁧ ,5,7,168,0,11,13
1/31/2019 23:59, بیا برو تو کونم کمونیست لجن,0,0,169,26,117,574
1/31/2019 23:59, تسلیت متقابل,0,1,170,2435,231,34189
1/31/2019 23:59,امشب شب ۱۲بهمن ۹۷ است، بیاد ۱۲ بهمن ۵۷.#چهل_سالگی_انقلاب#مشق_24#مشق_مجازی,5,4,171,4,2,25
1/31/2019 23:59, من به سیاست مثل بازاری نگاه می کنم که هر مغازه اش جنسی را دارد که ممکن است من طالب آن باشم. بنابرین به همه مغازه سر می زنم ولی مشتری یک مغازه خاص نیستم. سوپر مارکت هم در بازار سیاست نداریم. خاصه در ایران. بنابرین باید ترکیبی و تلفیقی فکر کنیم.,0,1,172,1236,350,1223
1/31/2019 23:59, فپ فپ فپ,0,0,85,73,86,181
1/31/2019 23:59,🔴سندی دیگر بر بی کفایتی نظام جمهوری اسلامی فعالان اهوازی ویدئوهایی در شبکه‌های اجتماعی منتشر کرده‌اند که نشان می‌دهد سیلاب جاری در جنوب غرب ایران، مواد نفتی با خود به همراه دارد، موضوعی که آنها آن را «امضاء سند مرگ کشاورزی و کشاورزان» جنوب ایران توصیف کرده‌اند#چهل_سال_افتخار ,0,0,173,170,263,1453
1/31/2019 23:59, با اسمش هم آدم گریه ش میگیره,0,2,174,468,456,2045
1/31/2019 23:59, بیش باد✊✊,0,1,175,998,1070,2050
1/31/2019 23:59,RT : این محمد است. امدادگر هلال‌احمر و درگیر #سیل_خوزستان. شغل محمد اما این نیست. او کارگر #هفت‌تپه است. یکی از نمایندگان کا…,372,0,176,4133,599,49476
1/31/2019 23:59, فیلمش رو می‌ذارم.:)),0,1,177,5032,306,41845
1/31/2019 23:59, هر کسی یه عقیده ای داره دیگه,0,1,178,974,1052,2206
1/31/2019 23:59,"رامبد جوان حسام الدين سراج رو اورده ازش ميپرسه چي كار كنيم مردم موسيقي خوب گوش بدن ؟! بعد مهمونهاي قبلي برنامه : حامد همايون، بهنام باني، ماكان بند، ""دكتر"" مسعود صابري!! جر نخوريد از اين حجم تناقض و دورويي!",25,805,179,21417,784,89631
1/31/2019 23:59, ميشه دورتون بگردم؟؟؟,0,0,180,6140,1648,46436
1/31/2019 23:59,قهر است کارِ آتش، گریه‌است پیشه‌ی شمعاز ما وفا و خدمتو ز یار بی‌وفایی!#مولانا,0,3,181,2212,765,15022
1/31/2019 23:59, 😰😰 ايشالا هارد تو پيدا بشه و واسه منم بدون هيچ اسيبي به خودش و اطلاعاتش درست بشه😭😭,0,1,182,430,96,564
1/31/2019 23:59, تبریک میگم جناب نیکنام 🌹🍁,0,0,183,2408,2528,1708
1/31/2019 23:59, این گلواژه رو کی به شما گفته ؟,0,0,184,263,267,2888
1/31/2019 23:59,RT : بالأخره همین #برجام بی‌خاصیت، منتهی به این شد که #اروپا-حتی اگر دلش هم نمی‌خواست- به بازگشائی یک مسیر برای تبادلات مالی…,86,0,185,2166,333,40986
1/31/2019 23:59,RT : دوستان عزیز براندازم...بنده follower زیادی ندارم، در نتیجه توییت هام دیده نمیشه اما از شما خواهشی دارم:لطفا از #اسماعیل_…,6,0,28,871,1445,4178
1/31/2019 23:59,آهنگشو برام پیدا کنین جایزه داره ,0,1,186,41,57,615
1/31/2019 23:59, به هیچ کس واقعا ربطی ندارهنمیدونم یه عده درک این قضیه که سرون تو کار خودشون باشه چقدر سخته براشون,0,1,187,99,506,209
1/31/2019 23:59, از عصر دارم انتی بیوتیک مصرف میکنم، تداخل نکنه اور دوز نشم :)),0,1,188,4300,171,10896
1/31/2019 23:59, :)))) کاش یه کتاب تربیتی بنویسن :)))),0,2,189,430,311,4525
1/31/2019 23:59, امشب نشون میداد ی ملافه انداخته بود رو خودش حرف زد زد...بعد بدون خداحافظی سرشو انداخت پائین رفت تو اتاق!!!,0,1,190,1205,853,2680
1/31/2019 23:59,ولی مثل اسب پر حس خوبم، احساس میکنم ۲۰۱۹ پر اتفاق خوبه😅,0,1,191,260,857,2768
1/31/2019 23:59, تازه دونِیت هم میکنن!,0,0,192,248,234,681
1/31/2019 23:59, اتفاقا خیلی هم خوبه,0,0,193,109,253,463
1/31/2019 23:59, یکم بوداره مگه میشه تایم لاین یه نفر اینقد خالی باشه که تو دو دقیقه کسی توییت نزنه!؟,0,0,194,2522,388,16760
1/31/2019 23:59,«کودکان در قبل از #انقلاب روزانه ٢٤٠ سی‌سی شير به عنوان #تغذيه_رايگان دريافت می‌کردند وجزو بيشترين مصرف‌کننده شير درجهان بودند؛ امروز مردم ايران يک‌‌چهارم کشورهای پيشرفته شير می‌خورند. بعلت #فقر، مصرف شيردرايران حتی از کشور پاکستان کمتر است». #تصویر۴۰ساله ,17,90,195,118809,1,43585
1/31/2019 23:59,RT : از رسانه ایرنا وابسته به نظام  اخوندی .نخستین گفتگو با شهیندخت مولاوردی بعد از رفتنش از دولت . وقتی خود زنان درون نظام این…,9,0,105,474,664,13066
1/31/2019 23:59,RT : دادستان کل کشور: اجازه نمیدهیم بانک ها برای بدهی بانکی تعطیل شوندروحانی الان داره فکر یه راه جدید رو میکنه که کارخونه ه…,9,0,196,6,13,28
1/31/2019 23:59,سلام. من فرق بين شوخي و واقعيتم نميفهمم. خدانگهدار.,2,32,197,142,63,327
1/31/2019 23:59,برخیز که فجر انقلاب است امروزبیگانه صفت، خانه خراب است امروز#مشق_24#چهل_سالگی_انقلاب,4,3,198,2,2,3
1/31/2019 23:59,RT : من خانم دکتر مهرا ملکی رو سالهاست می شناسم هرگز بدون سند و مدرک سخنی نگفته شما هم اگر سندی ندارید در رد انتقاداتی که به مرح…,21,0,199,5000,591,91746
1/31/2019 23:59,"  نه نیست . تنها در بند سوم اومده که ""تمرکز اصلیش"" رو غذا و داروئه",0,0,200,748,754,1122
1/31/2019 23:59,RT : رویترز: آمریکا گفت مکانیزم تجاری اتحادیه اروپا با رژیم ایران هیچ تاثیری ندارد ,1,0,201,264,112,40375
